"","Code","sum_increment_all","sum_ly_all","ICER","ICER_rank","Country","NCD_region","World_bank","iso3","q30diff","ICER2","ICER_rank2"
"37",2.6,460329628.41533,297199.884466446,1548.88898843869,9,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.40931261170556,0.0204403801773456,15
"38",2.7,37840926.5634153,156065.014831493,242.46899027481,4,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.4227286807717,0.249008931242228,6
"39",3.1,127744576.371319,28801.7330659515,4435.30866975274,13,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.44756014052563,0.0739566438661485,11
"40",3.2,278880306.515586,410691.844704445,679.050022812804,7,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.36101946521137,0.0335664413962059,14
"41",3.3,55393475.1357821,24291.2964040946,2280.38364911824,11,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.45048320301082,0.170606432975103,9
"42",3.4,130008194.675995,17532.2272747739,7415.3838322103,15,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.44734779542917,0.0726673254633968,12
"43",3.5,40291600.988643,22318.7420364505,1805.28100207617,10,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.45112168156925,0.234568035264551,7
"44",4.1,86109400.8089097,15183.2813631203,5671.33011300618,14,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.44946935618792,0.109737952737098,10
"45",4.2,3331330.43892319,8570.11445471633,388.714813148135,5,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.45114026537347,2.83704677114781,4
"46",4.3,849457.79844256,5296.17395302236,160.390841761873,3,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.45449207097635,11.1300315192947,2
"47",4.4,3940496.85537641,3747.03568249085,1051.63045918926,8,"Algeria","Central Asia, Middle East and North Africa","UMIC","DZA",9.45464579716842,2.39935372217555,5
"48",1.2,1027229.55998466,14975.0000228412,68.5962977240629,2,"Angola","Sub-Saharan Africa","UMIC","AGO",5.24595633871243,5.10689775982571,3
